dtmena4,dtmjes8,1.666667
dtmena4,dtmk274,1.000000
dtmena4,dtml1jn,0.000000
dtmena4,dtml9v5,0.500000
dtmena4,dtmmear,0.333333
dtmena4,dtmmpj2,1.666667
dtmena4,dtmnog2,1.666667
dtmena4,dtmnv4v,1.666667
dtmena4,dtmo6te,-0.666667
dtmena4,dtmo8dl,1.333333
dtmena4,dtmo9nx,1.333333
dtmena4,dtmorpq,1.000000
dtmena4,dtmq2h7,0.000000
dtmena4,dtmrh79,1.000000
dtmena4,dtmtgoj,0.666667
dtmena4,dtnc46j,1.000000
dtmena4,dtmhn1l,1.000000
dtmena4,dtmnv5r,0.500000
dtmena4,dtml34w,2.000000
dtmena4,dtmfv2w,1.000000
dtmena4,dtmg6ls,1.000000
dtmena4,dtmha9w,0.000000
dtmena4,dtmgj4i,1.000000
dtmena4,dtmh0u9,1.000000
dtmena4,dtmhemp,1.000000
dtmena4,dtmhs28,2.000000
dtmena4,dtmjbbm,2.000000
dtmena4,dtml66j,-1.000000
dtmena4,dtmi7gb,1.000000
dtmena4,dtmyb4c,2.000000
dtmena4,dtmypow,2.000000
dtmena4,dtmyk0e,-1.000000
dtmena4,dtmyppx,1.000000
dtmena4,dtmyrpy,2.000000
dtmena4,dtmyyiu,1.000000
dtk6sa8,dtk6xzp,0.666667
dtk6sa8,dtk7oxn,2.000000
dtk6sa8,dtk7y0j,0.666667
dtk6sa8,dtk918x,1.333333
dtk6sa8,dtk9hvb,0.666667
dtk6sa8,dtk9s8t,1.666667
dtk6sa8,dtka726,0.666667
dtk6sa8,dtkakkk,1.333333
dtk6sa8,dtkbfbo,1.333333
dtk6sa8,dtkbvb8,0.333333
dtk6sa8,dtkc4ps,-0.333333
dtk6sa8,dtkcjfz,1.333333
dtk6sa8,dtkcss7,1.000000
dtk6sa8,dtkd0bu,-0.333333
dtk6sa8,dtkeqnp,1.333333
dtk6sa8,dtkezlf,1.333333
dtk6sa8,dtkggwd,1.000000
dtk6sa8,dtkh40r,2.000000
dtk6sa8,dtkhlpb,0.333333
dtk6sa8,dtkhza5,1.000000
dtk6sa8,dtkichn,0.666667
dtk6sa8,dtkids4,1.000000
dtk6sa8,dtkj0lq,1.333333
dtk6sa8,dtkk11j,-0.333333
dtk6sa8,dtkk6ok,0.666667
dtk6sa8,dtkkrch,-0.666667
dtk6sa8,dtkl5lt,1.666667
dtk6sa8,dtkm3nl,1.333333
dtk6sa8,dtko7lt,1.666667
dtk6sa8,dtkoh78,1.000000
dtk6sa8,dtkouuf,0.666667
dtk6sa8,dtkp0cz,0.666667
dtk6sa8,dtkrraw,0.333333
dtk6sa8,dtldaog,0.000000
dtk6sa8,dtldmq5,-1.333333
dtk6sa8,dtnke3a,0.333333
dtk6sa8,dtkazps,0.000000
dtk6sa8,dtk80ar,-1.500000
dtk6sa8,dtkbkwh,0.500000
dtk6sa8,dtkcjq3,-1.500000
dtk6sa8,dtkdypm,0.500000
dtk6sa8,dtkmyjr,-1.000000
dtk6sa8,dtl64i8,0.500000
dtk6sa8,duxdsqw,-1.000000
dtk6sa8,ducms7z,-2.000000
dtk6sa8,dub6498,0.000000
dtk6sa8,dubuvct,0.000000
dtk6sa8,dubl8su,1.000000
dtk6sa8,ducoai1,1.000000
dtk6sa8,dubbsqw,1.000000
dtkors6,dtl010k,1.666667
dtkors6,dtl0hb5,1.333333
dtkors6,dtl0pqe,1.666667
dtkors6,dtl2u4z,1.333333
dtkors6,dtl456v,1.333333
dtkors6,dtl7oir,1.000000
dtkors6,dtlb2cn,1.000000
dtkors6,dtldzeg,1.000000
dtkors6,dtlertg,1.666667
dtkors6,dtlfhmt,1.333333
dtkors6,dtllj7j,0.333333
dtkors6,dtlmsn6,1.000000
dtkors6,dtmonbk,1.000000
dtkors6,dtloahi,1.666667
dtkors6,dtlotm0,0.666667
dtkors6,dtlq7qn,2.000000
dtkors6,dtls6z3,0.333333
dtkors6,dtm1ljx,0.666667
dtkors6,dtm5829,1.333333
dtkors6,dtmkzu6,2.000000
dtkors6,dtmwupu,2.000000
dtkors6,dtl03wa,1.000000
dtkors6,dtl8qus,0.000000
dtkors6,dtkyf2a,1.666667
dtkors6,dtlfuiw,0.000000
dtkors6,dtli3c2,0.000000
dtkors6,dtllovn,1.000000
dtkors6,dtlrrwq,1.000000
dtkors6,dtm2goe,-1.000000
dtkors6,dtl8qug,1.000000
dtkors6,dtllbqe,1.000000
dtkors6,dtmwxgn,1.000000
dtkors6,dtloof1,0.000000
dtkors6,dtlg59e,0.000000
dtkors6,dtmxecd,0.000000
dtkors6,dtksccy,-1.000000
dtkors6,dtm6srm,-1.000000
dtkors6,dtkublr,0.000000
dtkors6,dtkrh7o,0.000000
dtkors6,duscn7a,-2.000000
dtkors6,duslckt,-1.000000
dtkors6,dusmuiu,0.000000
dtkors6,duw660b,-1.000000
dtkors6,duyjczy,1.000000
dtkors6,duxuo0i,0.000000
dtkors6,duwvwtg,0.000000
dtkors6,duwepfq,1.000000
dtkors6,duwi1ec,0.000000
dtkors6,duwk7e6,1.000000
dtkors6,dtlyj1j,1.000000
dtkgypq,dtkkjhp,0.000000
dtkgypq,dtkkxb3,1.333333
dtkgypq,dtkl6kl,1.333333
dtkgypq,dtklpi9,1.666667
dtkgypq,dtkls1d,0.333333
dtkgypq,dtkm7lr,-0.333333
dtkgypq,dtkmc45,1.333333
dtkgypq,dtkmg9s,2.000000
dtkgypq,dtkmu9e,1.333333
dtkgypq,dtkn80n,1.333333
dtkgypq,dtkna4h,1.333333
dtkgypq,dtknb85,1.333333
dtkgypq,dtko132,1.333333
dtkgypq,dtkoccq,1.333333
dtkgypq,dtkoh7v,1.666667
dtkgypq,dtkohu3,2.000000
dtkgypq,dtkol1n,1.333333
dtkgypq,dtkpkhn,0.333333
dtkgypq,dtkpmci,0.666667
dtkgypq,dtkptjd,2.000000
dtkgypq,dtkq526,1.666667
dtkgypq,dtkr08e,1.333333
dtkgypq,dtkr8yd,1.000000
dtkgypq,dtkrf1z,1.000000
dtkgypq,dtkrrl1,1.000000
dtkgypq,dtkrtxx,1.666667
dtkgypq,dtkrvbt,2.000000
dtkgypq,dtksqht,1.000000
dtkgypq,dtkt2m2,1.000000
dtkgypq,dtkte2d,1.666667
dtkgypq,dtktvms,1.000000
dtkgypq,dtkwo5v,1.333333
dtkgypq,dtkxuci,-0.333333
dtkgypq,dtky6lu,-0.333333
dtkgypq,dtkybn8,1.333333
dtkgypq,dtkypjo,1.333333
dtkgypq,dtkzxe7,1.000000
dtkgypq,dtl0siw,1.000000
dtkgypq,dtl12hu,1.000000
dtkgypq,dtl1h1n,1.000000
dtkgypq,dtl20u8,1.333333
dtkgypq,dtl2gtg,1.333333
dtkgypq,dtl37l6,1.666667
dtkgypq,dtl40wa,1.333333
dtkgypq,dtl71t2,1.333333
dtkgypq,dtl8jhr,1.000000
dtkgypq,dtlahmt,0.333333
dtkgypq,dtlbj7k,0.333333
dtkgypq,dtlhhka,1.000000
dtkgypq,dtljnmc,1.000000
dtkgypq,dtlrhuu,0.000000
dtkh7kv,dtki2sx,0.500000
dtkh7kv,dtkjcbl,1.500000
dtkh7kv,dtkjonp,2.000000
dtkh7kv,dtkkti8,1.000000
dtkh7kv,dtkl1pt,1.500000
dtkh7kv,dtkl1pw,1.000000
dtkh7kv,dtkl42m,0.500000
dtkh7kv,dtkl8oc,1.000000
dtkh7kv,dtklbgj,-0.500000
dtkh7kv,dtklgy5,1.500000
dtkh7kv,dtklldu,-0.500000
dtkh7kv,dtkloua,0.000000
dtkh7kv,dtkls4s,0.000000
dtkh7kv,dtklxyw,1.000000
dtkh7kv,dtkmesg,-2.000000
dtkh7kv,dtkmhui,0.500000
dtkh7kv,dtkmlrv,1.000000
dtkh7kv,dtkmorv,1.500000
dtkh7kv,dtkmpah,1.000000
dtkh7kv,dtkn7c2,1.000000
dtkh7kv,dtkn8jh,-0.500000
dtkh7kv,dtkna0e,1.000000
dtkh7kv,dtknnon,1.000000
dtkh7kv,dtko4y3,1.000000
dtkh7kv,dtko6oa,0.500000
dtkh7kv,dtkpxb4,0.000000
dtkh7kv,dtkpxw0,1.500000
dtkh7kv,dtkpz7m,1.000000
dtkh7kv,dtkq85f,1.000000
dtkh7kv,dtkqlv7,1.500000
dtkh7kv,dtkqvh6,0.500000
dtkh7kv,dtkraav,1.000000
dtkh7kv,dtkubar,0.500000
dtkh7kv,dtkuzyq,0.500000
dtkh7kv,dtkvtc9,1.500000
dtkh7kv,dtkwnpx,1.000000
dtkh7kv,dtkx7ht,-0.500000
dtkh7kv,dtkyvfg,1.500000
dtkh7kv,dtkz5el,-0.500000
dtkh7kv,dtkz88f,0.500000
dtkh7kv,dtkzqvi,1.500000
dtkh7kv,dtkzu5e,1.000000
dtkh7kv,dtl0dcb,0.500000
dtkh7kv,dtl0zdr,0.000000
dtkh7kv,dtl3pkt,-0.500000
dtkh7kv,dtl7lrg,0.500000
dtkh7kv,dtl83oz,1.500000
dtkh7kv,dtl8rz5,0.000000
dtkh7kv,dtl94un,1.500000
dtkh7kv,dtl965s,1.000000
dtkh7kv,dtlawr5,1.000000
dtkh7kv,dtleb0s,1.000000
dtkh7kv,dtlebiq,1.000000
dtkh7kv,dtlh9bx,0.000000
dtkh7kv,dtli2th,0.000000
dtldriv,dtlxqmf,1.666667
dtldriv,dtly5x2,0.333333
dtldriv,dtlz16p,0.000000
dtldriv,dtlzb70,1.000000
dtldriv,dtlzj54,-0.666667
dtldriv,dtlzpf3,0.666667
dtldriv,dtm05iv,-0.333333
dtldriv,dtm0btx,1.000000
dtldriv,dtm0d7t,-0.333333
dtldriv,dtm0wgd,-2.000000
dtldriv,dtm18x0,-0.333333
dtldriv,dtm1nkw,0.000000
dtldriv,dtm3f86,-0.333333
dtldriv,dtm4s7i,-1.000000
dtldriv,dtm562w,-0.333333
dtldriv,dtm6stc,1.000000
dtldriv,dtm75n8,-1.666667
dtldriv,dtm7dud,-1.333333
dtldriv,dtm8xab,-0.333333
dtldriv,dtma9tz,1.000000
dtldriv,dtmbbkw,0.666667
dtldriv,dtmbiwt,0.666667
dtldriv,dtmbx4n,0.000000
dtldriv,dtmcoqs,0.000000
dtldriv,dtmdrcy,-1.000000
dtldriv,dtment1,0.666667
dtldriv,dtmf60s,-0.666667
dtldriv,dtmfla0,-1.333333
dtldriv,dtmgjim,0.666667
dtldriv,dtmh81o,1.000000
dtldriv,dtmjke1,1.333333
dtldriv,dtmnt0y,0.000000
dtldriv,dtmpu32,1.000000
dtldriv,dtnh13b,-0.666667
dtldriv,dtlevui,0.000000
dtldriv,dtkwnpi,-1.000000
dtldriv,dtl6rob,-2.000000
dtldriv,dtlwno9,-1.000000
dtldriv,dtl3ug7,-2.000000
dtldriv,dtkfduw,-1.000000
dtldriv,dtkja4j,-1.000000
dtldriv,dtl7402,-1.000000
dtldriv,dtkww40,0.000000
dtldriv,dtl497w,-1.000000
dtldriv,dtlafke,-2.000000
dtldriv,dtki7e8,-1.000000
dtldriv,dtkh1al,-2.000000
dtldriv,dtk8pct,-2.000000
dtldriv,dtm4jya,-2.000000
dtldriv,dtkvjme,-2.000000
dtmqmhm,dtmrqdp,0.666667
dtmqmhm,dtmtbow,1.666667
dtmqmhm,dtmtkpo,1.666667
dtmqmhm,dtmu9uf,1.666667
dtmqmhm,dtmv6ja,1.666667
dtmqmhm,dtmxhya,1.333333
dtmqmhm,dtmxnvf,0.666667
dtmqmhm,dtmyp3p,0.333333
dtmqmhm,dtmyqbn,1.333333
dtmqmhm,dtmytd1,0.666667
dtmqmhm,dtmzpxv,1.000000
dtmqmhm,dtn0095,0.666667
dtmqmhm,dtn1dth,1.333333
dtmqmhm,dtn1tum,1.000000
dtmqmhm,dtn282h,1.333333
dtmqmhm,dtn2uxc,0.333333
dtmqmhm,dtn3sgl,1.000000
dtmqmhm,dtn6n7h,0.666667
dtmqmhm,dtn8jqq,0.333333
dtmqmhm,dtnaxzf,1.666667
dtmqmhm,dtnbiwc,1.666667
dtmqmhm,dtncwg5,1.333333
dtmqmhm,dtndkmf,1.000000
dtmqmhm,dtnj3n9,1.000000
dtmqmhm,dtntwzv,-0.666667
dtmqmhm,dtnu4vt,-0.666667
dtmqmhm,dto3ej7,1.000000
dtmqmhm,dtjuroo,-2.000000
dtmqmhm,dtk2xju,-2.000000
dtmqmhm,dtjw4mt,-2.000000
dtmqmhm,dtjvob7,-2.000000
dtmqmhm,dtjwgjj,-1.000000
dtmqmhm,dtk9nrq,-1.000000
dtmqmhm,dtkhied,-1.000000
dtmqmhm,dtjsoxn,-2.000000
dtmqmhm,dtk9ys7,-2.000000
dtmqmhm,du968v9,-2.000000
dtmqmhm,dub49kh,-1.000000
dtmqmhm,dtq0f9l,0.000000
dtmqmhm,dtps2bp,2.000000
dtmqmhm,dtosxbr,2.000000
dtmqmhm,dtlczhe,-1.000000
dtmqmhm,dtjui2x,-1.000000
dtmqmhm,dtjvye2,-1.000000
dtmqmhm,dtk0u6o,0.000000
dtmqmhm,dtkms2p,-1.000000
dtmqmhm,dtl7eal,-2.000000
dtmqmhm,dtlbk1e,-2.000000
dtmqmhm,dtka5e1,-1.000000
dtmqmhm,dtl4oxb,-2.000000
dtvsp6m,dtwc7qq,1.000000
dtvsp6m,dtw2dun,1.000000
dtvsp6m,dtw36pz,2.000000
dtvsp6m,dtw3hbw,0.000000
dtvsp6m,dtw3hif,0.000000
dtvsp6m,dtw3ih7,2.000000
dtvsp6m,dtw3j71,0.000000
dtvsp6m,dtw47id,2.000000
dtvsp6m,dtw4eau,2.000000
dtvsp6m,dtw4icv,-1.000000
dtvsp6m,dtw4o8u,1.000000
dtvsp6m,dtw4wam,2.000000
dtvsp6m,dtw4z2g,-1.000000
dtvsp6m,dtw5mqp,2.000000
dtvsp6m,dtw5w7i,1.000000
dtvsp6m,dtw6p8t,1.000000
dtvsp6m,dtw6xo4,1.000000
dtvsp6m,dtw70a6,0.000000
dtvsp6m,dtw74wy,1.000000
dtvsp6m,dtw7auu,-1.000000
dtvsp6m,dtw7jy2,1.000000
dtvsp6m,dtw7wzu,-1.000000
dtvsp6m,dtw844i,1.000000
dtvsp6m,dtw89zi,1.000000
dtvsp6m,dtw8fpv,1.000000
dtvsp6m,dtw8xoh,0.000000
dtvsp6m,dtw9l4v,1.000000
dtvsp6m,dtw9lul,0.000000
dtvsp6m,dtw9s2b,1.000000
dtvsp6m,dtwa1bh,0.000000
dtvsp6m,dtwa89x,0.000000
dtvsp6m,dtwah02,0.000000
dtvsp6m,dtwau1b,-1.000000
dtvsp6m,dtwb0kp,1.000000
dtvsp6m,dtwbart,-1.000000
dtvsp6m,dtwc3xy,1.000000
dtvsp6m,dtwc55v,1.000000
dtvsp6m,dtwcoro,1.000000
dtvsp6m,dtwcuh7,0.000000
dtvsp6m,dtwd4n1,2.000000
dtvsp6m,dtwdju3,2.000000
dtvsp6m,dtwdq7a,-1.000000
dtvsp6m,dtwdrc4,-1.000000
dtvsp6m,dtwdvuu,0.000000
dtvsp6m,dtweboz,1.000000
dtvsp6m,dtweqii,1.000000
dtvsp6m,dtwes4u,1.000000
dtvsp6m,dtwf2t1,-2.000000
dtvsp6m,dtwf548,0.000000
dtvsp6m,dtwf6hn,2.000000
dtvyb0f,dtw5llf,1.000000
dtvyb0f,dtw6wnr,2.000000
dtvyb0f,dtw9wpx,1.000000
dtvyb0f,dtwa7s8,2.000000
dtvyb0f,dtwascp,2.000000
dtvyb0f,dtwauup,2.000000
dtvyb0f,dtwbprw,2.000000
dtvyb0f,dtwc6nr,1.000000
dtvyb0f,dtwczqx,1.000000
dtvyb0f,dtwd5tw,1.000000
dtvyb0f,dtwdbdh,1.000000
dtvyb0f,dtwdizv,1.000000
dtvyb0f,dtwdutm,1.000000
dtvyb0f,dtwe3pp,1.000000
dtvyb0f,dtwe9w3,1.000000
dtvyb0f,dtwf5s4,1.000000
dtvyb0f,dtwfgat,2.000000
dtvyb0f,dtwhgir,2.000000
dtvyb0f,dtwhifh,1.000000
dtvyb0f,dtwjs1x,1.000000
dtvyb0f,dtwkgc1,1.000000
dtvyb0f,dtwl4z3,1.000000
dtvyb0f,dtwlgmi,-1.000000
dtvyb0f,dtwlriq,0.000000
dtvyb0f,dtwlwum,0.000000
dtvyb0f,dtwmwqe,1.000000
dtvyb0f,dtwnbu3,1.000000
dtvyb0f,dtwnep6,1.000000
dtvyb0f,dtwnjdc,1.000000
dtvyb0f,dtwnwd3,0.000000
dtvyb0f,dtwnyuh,0.000000
dtvyb0f,dtwoxiw,1.000000
dtvyb0f,dtwqg5g,1.000000
dtvyb0f,dtwqzur,1.000000
dtvyb0f,dtwrtpu,1.000000
dtvyb0f,dtwtwbl,1.000000
dtvyb0f,dtwtweq,2.000000
dtvyb0f,dtwtxq2,1.000000
dtvyb0f,dtwv5ta,1.000000
dtvyb0f,dtwwcxm,1.000000
dtvyb0f,dtwwqwo,1.000000
dtvyb0f,dtwxdat,1.000000
dtvyb0f,dtwy90k,0.000000
dtvyb0f,dtwzw5l,1.000000
dtvyb0f,dtx083b,1.000000
dtvyb0f,dtx0rwc,0.000000
dtvyb0f,dtx1h0x,1.000000
dtvyb0f,dtx1mof,1.000000
dtvyb0f,dtx1qus,1.000000
dtvyb0f,dtx8bb6,0.000000
dtvt3rz,dtvtbu7,2.000000
dtvt3rz,dtvtrys,2.000000
dtvt3rz,dtvtzw0,1.000000
dtvt3rz,dtvzttx,0.000000
dtvt3rz,dtw05jr,2.000000
dtvt3rz,dtw0r48,1.000000
dtvt3rz,dtw16y7,1.000000
dtvt3rz,dtw2i07,1.000000
dtvt3rz,dtw2qkj,1.000000
dtvt3rz,dtw5qrn,1.000000
dtvt3rz,dtw5u6i,2.000000
dtvt3rz,dtw74f9,1.000000
dtvt3rz,dtw8y0o,1.000000
dtvt3rz,dtwaykw,2.000000
dtvt3rz,dtwbg5j,2.000000
dtvt3rz,dtwchrx,2.000000
dtvt3rz,dtwcur3,2.000000
dtvt3rz,dtwelxp,1.000000
dtvt3rz,dtwew1c,1.000000
dtvt3rz,dtwfr2u,0.000000
dtvt3rz,dtwi5u2,0.000000
dtvt3rz,dtwj25s,1.000000
dtvt3rz,dtwk457,1.000000
dtvt3rz,dtwli6b,-1.000000
dtvt3rz,dtwlv0f,-1.000000
dtvt3rz,dtwm4jo,1.000000
dtvt3rz,dtwn1cv,-2.000000
dtvt3rz,dtwof5t,1.000000
dtvt3rz,dtwowal,1.000000
dtvt3rz,dtwp61u,1.000000
dtvt3rz,dtwqpgr,1.000000
dtvt3rz,dtwqr40,1.000000
dtvt3rz,dtwqugm,0.000000
dtvt3rz,dtwr0jy,0.000000
dtvt3rz,dtwr1nq,0.000000
dtvt3rz,dtwrael,-2.000000
dtvt3rz,dtwrdaf,0.000000
dtvt3rz,dtws31m,0.000000
dtvt3rz,dtwso9w,1.000000
dtvt3rz,dtwtyrn,1.000000
dtvt3rz,dtwvlop,0.000000
dtvt3rz,dtwvnkm,1.000000
dtvt3rz,dtwvx8m,0.000000
dtvt3rz,dtwwlgq,1.000000
dtvt3rz,dtwxiot,2.000000
dtvt3rz,dtwxzk7,1.000000
dtvt3rz,dtwzi84,0.000000
dtvt3rz,dtx158y,0.000000
dtvt3rz,dtx1lhk,0.000000
dtvt3rz,dtx1pak,0.000000
dtvs5dx,dtvsdq2,2.000000
dtvs5dx,dtvsyws,1.000000
dtvs5dx,dtvt60g,2.000000
dtvs5dx,dtvtf6k,1.000000
dtvs5dx,dtvtgjh,1.000000
dtvs5dx,dtvvmja,2.000000
dtvs5dx,dtvvrws,1.000000
dtvs5dx,dtvwk83,2.000000
dtvs5dx,dtvwn7m,1.000000
dtvs5dx,dtvyfbu,1.000000
dtvs5dx,dtvyx6l,1.000000
dtvs5dx,dtvzars,1.000000
dtvs5dx,dtw02le,0.000000
dtvs5dx,dtw14cz,1.000000
dtvs5dx,dtw19ne,1.000000
dtvs5dx,dtw1y3g,1.000000
dtvs5dx,dtw2b0k,2.000000
dtvs5dx,dtw2dtb,1.000000
dtvs5dx,dtw2esd,1.000000
dtvs5dx,dtw2j0u,2.000000
dtvs5dx,dtw2l55,2.000000
dtvs5dx,dtw2o3z,2.000000
dtvs5dx,dtw2pb9,0.000000
dtvs5dx,dtw34l6,2.000000
dtvs5dx,dtw3cj3,1.000000
dtvs5dx,dtw3pz9,1.000000
dtvs5dx,dtw57bt,1.000000
dtvs5dx,dtw5gdo,0.000000
dtvs5dx,dtw5wau,0.000000
dtvs5dx,dtw6cva,1.000000
dtvs5dx,dtw7jtv,2.000000
dtvs5dx,dtw99gk,2.000000
dtvs5dx,dtw9svf,1.000000
dtvs5dx,dtwa7ep,1.000000
dtvs5dx,dtwap1v,1.000000
dtvs5dx,dtwcdb1,1.000000
dtvs5dx,dtwdahw,1.000000
dtvs5dx,dtwdg9d,1.000000
dtvs5dx,dtwdumu,1.000000
dtvs5dx,dtwe01o,1.000000
dtvs5dx,dtweqs8,0.000000
dtvs5dx,dtwfj64,1.000000
dtvs5dx,dtwgj78,1.000000
dtvs5dx,dtwhcuu,1.000000
dtvs5dx,dtwhnbb,1.000000
dtvs5dx,dtwkb9o,1.000000
dtvs5dx,dtwpyp6,1.000000
dtvs5dx,dtwq4d3,1.000000
dtvs5dx,dtwqk4q,1.000000
dtvs5dx,dtwr5fr,0.000000
dtwddmw,dtwdl81,2.000000
dtwddmw,dtwdpt2,1.000000
dtwddmw,dtwedqa,2.000000
dtwddmw,dtwf15h,2.000000
dtwddmw,dtwfijb,2.000000
dtwddmw,dtwfy5k,1.000000
dtwddmw,dtwghus,0.000000
dtwddmw,dtwgi8h,1.000000
dtwddmw,dtwh2fa,-2.000000
dtwddmw,dtwi2c2,1.000000
dtwddmw,dtwif4a,1.000000
dtwddmw,dtwislw,0.000000
dtwddmw,dtwjj1r,0.000000
dtwddmw,dtwjxwr,1.000000
dtwddmw,dtwk1xw,0.000000
dtwddmw,dtwk222,0.000000
dtwddmw,dtwkdng,2.000000
dtwddmw,dtwl81n,-2.000000
dtwddmw,dtwlc8g,0.000000
dtwddmw,dtwlda3,0.000000
dtwddmw,dtwle21,0.000000
dtwddmw,dtwli1u,0.000000
dtwddmw,dtwlill,1.000000
dtwddmw,dtwlp8i,1.000000
dtwddmw,dtwlu5p,0.000000
dtwddmw,dtwml5q,0.000000
dtwddmw,dtwmlf5,2.000000
dtwddmw,dtwmss3,2.000000
dtwddmw,dtwmupv,2.000000
dtwddmw,dtwn2gk,2.000000
dtwddmw,dtwn2v5,1.000000
dtwddmw,dtwnbte,0.000000
dtwddmw,dtwnbvj,1.000000
dtwddmw,dtwndnx,-1.000000
dtwddmw,dtwnf65,-2.000000
dtwddmw,dtwno3o,0.000000
dtwddmw,dtwnpcc,1.000000
dtwddmw,dtwnynl,1.000000
dtwddmw,dtwo4mr,1.000000
dtwddmw,dtwo82x,1.000000
dtwddmw,dtwoifi,1.000000
dtwddmw,dtwojbc,0.000000
dtwddmw,dtworjr,0.000000
dtwddmw,dtwow9q,0.000000
dtwddmw,dtwoxl7,1.000000
dtwddmw,dtwp0e1,-1.000000
dtwddmw,dtwp4eb,0.000000
dtwddmw,dtwpaua,1.000000
dtwddmw,dtwpm76,1.000000
dtwddmw,dtwqchj,1.000000
dtwdnbt,dtwears,2.000000
dtwdnbt,dtwek10,2.000000
dtwdnbt,dtwetcl,1.000000
dtwdnbt,dtwf1im,1.000000
dtwdnbt,dtwff4q,1.000000
dtwdnbt,dtwfpa7,1.000000
dtwdnbt,dtwfyit,2.000000
dtwdnbt,dtwgl9n,1.000000
dtwdnbt,dtwh0rg,1.000000
dtwdnbt,dtwi0pr,2.000000
dtwdnbt,dtwibh6,1.000000
dtwdnbt,dtwiqh5,1.000000
dtwdnbt,dtwju7b,0.000000
dtwdnbt,dtwk0ff,-1.000000
dtwdnbt,dtwk3n2,1.000000
dtwdnbt,dtwkaxb,1.000000
dtwdnbt,dtwkwmp,1.000000
dtwdnbt,dtwley0,1.000000
dtwdnbt,dtwlnky,1.000000
dtwdnbt,dtwlr3w,1.000000
dtwdnbt,dtwltcb,0.000000
dtwdnbt,dtwltpk,0.000000
dtwdnbt,dtwlvdb,1.000000
dtwdnbt,dtwm6gi,1.000000
dtwdnbt,dtwmpo1,1.000000
dtwdnbt,dtwn5x3,1.000000
dtwdnbt,dtwn8r0,1.000000
dtwdnbt,dtwn95w,1.000000
dtwdnbt,dtwna1q,1.000000
dtwdnbt,dtwndoz,1.000000
dtwdnbt,dtwnx52,1.000000
dtwdnbt,dtwnxjm,0.000000
dtwdnbt,dtwo299,0.000000
dtwdnbt,dtwo47d,1.000000
dtwdnbt,dtwog1l,0.000000
dtwdnbt,dtwolkj,1.000000
dtwdnbt,dtwot37,0.000000
dtwdnbt,dtwoz7p,0.000000
dtwdnbt,dtwp3ig,1.000000
dtwdnbt,dtwp4uu,2.000000
dtwdnbt,dtwpkn2,1.000000
dtwdnbt,dtwqa1a,0.000000
dtwdnbt,dtwqyq0,0.000000
dtwdnbt,dtwr448,1.000000
dtwdnbt,dtwsid4,0.000000
dtwdnbt,dtwsq6c,-1.000000
dtwdnbt,dtwtt58,0.000000
dtwdnbt,dtwvzue,0.000000
